# Flame-test spectral data used by the viewer
# element: Ferro (Fe)
# reagent: Cloruro di ferro(III) (FeCl3)
# range_nm: 380-770 air wavelengths
# NIST criterion: line_out=3, Only with observed wavelengths or intensities
# Atomic intensity: numeric part of NIST Rel. int.; source-dependent and qualitative.
# Molecular intensity: within-species source ratio; cross-species scale is an explicit estimate.
# Emissions without a positive numeric relative intensity are excluded.
# fields: species|wavelength_nm|wavelength_kind|rel_intensity_raw|rel_intensity_numeric|normalized_within_species|component_scale|plotted_relative|transition_type|source_ref|notes
Fe I|479.12458|observed|324|324|0.000130344828|0.45|5.86551724e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|479.2532|observed|170|170|6.83908046e-05|0.45|3.07758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|479.39616|observed|141|141|5.67241379e-05|0.45|2.55258621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|479.7038|observed|71|71|2.85632184e-05|0.45|1.28534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|479.82646|observed|479|479|0.000192701149|0.45|8.67155172e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|479.8731|observed|174|174|7e-05|0.45|3.15e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|479.94058|observed|380|380|0.000152873563|0.45|6.87931034e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.0128|observed|100bl|100|4.02298851e-05|0.45|1.81034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.05537|observed|115|115|4.62643678e-05|0.45|2.08189655e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.06487|observed|980|980|0.000394252874|0.45|0.000177413793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.28794|observed|1580*|1580|0.000635632184|0.45|0.000286034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.28794|observed|1580*|1580|0.000635632184|0.45|0.000286034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.45189|observed|229|229|9.21264368e-05|0.45|4.14568966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.77084|observed|720|720|0.000289655172|0.45|0.000130344828|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.8058|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.8148|observed|229|229|9.21264368e-05|0.45|4.14568966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.86797|observed|174|174|7e-05|0.45|3.15e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.91377|observed|129|129|5.18965517e-05|0.45|2.33534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|480.99381|observed|148|148|5.95402299e-05|0.45|2.67931034e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|481.1028|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|481.31125|observed|129|129|5.18965517e-05|0.45|2.33534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|481.4371|observed|71|71|2.85632184e-05|0.45|1.28534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|481.5235|observed|120|120|4.82758621e-05|0.45|2.17241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|481.77778|observed|170|170|6.83908046e-05|0.45|3.07758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|482.41656|observed|427|427|0.000171781609|0.45|7.73017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.1202|observed|372bl|372|0.000149655172|0.45|6.73448276e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.27273|observed|740|740|0.000297701149|0.45|0.000133965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.45065|observed|158|158|6.35632184e-05|0.45|2.86034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.58676|observed|550|550|0.000221264368|0.45|9.95689655e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.788|observed|309|309|0.000124310345|0.45|5.59396552e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.8084|observed|79|79|3.17816092e-05|0.45|1.43017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.85115|observed|710|710|0.000285632184|0.45|0.000128534483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.95442|observed|3090|3090|0.00124310345|0.45|0.000559396552|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|483.9768|observed|141|141|5.67241379e-05|0.45|2.55258621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.03214|observed|457|457|0.000183850575|0.45|8.27327586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.0896|observed|95|95|3.82183908e-05|0.45|1.71982759e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.17847|observed|186|186|7.48275862e-05|0.45|3.36724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.2714|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.27881|observed|380|380|0.000152873563|0.45|6.87931034e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.31435|observed|1380|1380|0.000555172414|0.45|0.000249827586|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.40135|observed|760|760|0.000305747126|0.45|0.000137586207|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.56478|observed|590|590|0.000237356322|0.45|0.000106810345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.88832|observed|245|245|9.85632184e-05|0.45|4.43534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|484.9668|observed|89|89|3.58045977e-05|0.45|1.6112069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|485.56729|observed|1480|1480|0.000595402299|0.45|0.000267931034|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|485.8244|observed|79|79|3.17816092e-05|0.45|1.43017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|485.91215|observed|295|295|0.000118678161|0.45|5.34051724e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|485.97411|observed|24500|24500|0.00985632184|0.45|0.00443534483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|486.09781|observed|457|457|0.000183850575|0.45|8.27327586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|486.25966|observed|209|209|8.40804598e-05|0.45|3.78362069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|486.36434|observed|1350|1350|0.000543103448|0.45|0.000244396552|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|486.3779|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|486.8373|observed|71|71|2.85632184e-05|0.45|1.28534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|486.843|observed|71|71|2.85632184e-05|0.45|1.28534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|486.94636|observed|245|245|9.85632184e-05|0.45|4.43534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.0036|observed|98|98|3.94252874e-05|0.45|1.77413793e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.13179|observed|63000|63000|0.0253448276|0.45|0.0114051724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.19278|observed|540|540|0.000217241379|0.45|9.77586207e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.21375|observed|38000|38000|0.0152873563|0.45|0.00687931034|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.2907|observed|89|89|3.58045977e-05|0.45|1.6112069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.321|observed|120|120|4.82758621e-05|0.45|2.17241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.3751|observed|112|112|4.50574713e-05|0.45|2.02758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.43534|observed|195|195|7.84482759e-05|0.45|3.53017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.50298|observed|151|151|6.07471264e-05|0.45|2.73362069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.58773|observed|1120|1120|0.000450574713|0.45|0.000202758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.6188|observed|71|71|2.85632184e-05|0.45|1.28534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.7606|observed|151|151|6.07471264e-05|0.45|2.73362069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|487.82108|observed|18200|18200|0.00732183908|0.45|0.00329482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.0527|observed|89|89|3.58045977e-05|0.45|1.6112069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.17175|observed|2820|2820|0.00113448276|0.45|0.000510517241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.21431|observed|1700|1700|0.000683908046|0.45|0.000307758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.54303|observed|2000|2000|0.000804597701|0.45|0.000362068966|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.63315|observed|2000|2000|0.000804597701|0.45|0.000362068966|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.71936|observed|1000|1000|0.000402298851|0.45|0.000181034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.7365|observed|89|89|3.58045977e-05|0.45|1.6112069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.8262|observed|870bl|870|0.00035|0.45|0.0001575|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.86366|observed|1780|1780|0.000716091954|0.45|0.000322241379|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.90012|observed|1170|1170|0.000470689655|0.45|0.000211810345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|488.91018|observed|1170|1170|0.000470689655|0.45|0.000211810345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|489.07548|observed|58000|58000|0.0233333333|0.45|0.0105|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|489.1048|observed|195bl|195|7.84482759e-05|0.45|3.53017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|489.1144|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|489.14921|observed|117000|117000|0.0470689655|0.45|0.0211810345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|489.28586|observed|630|630|0.000253448276|0.45|0.000114051724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|489.64382|observed|275|275|0.000110632184|0.45|4.97844828e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.0822|observed|20|20|8.04597701e-06|0.45|3.62068966e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.2163|observed|100|100|4.02298851e-05|0.45|1.81034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.33099|observed|17400|17400|0.007|0.45|0.00315|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.51325|observed|245|245|9.85632184e-05|0.45|4.43534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.5216|observed|30|30|1.20689655e-05|0.45|5.43103448e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.77315|observed|1000|1000|0.000402298851|0.45|0.000181034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.80298|observed|275|275|0.000110632184|0.45|4.97844828e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.8599|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|490.93831|observed|1100|1100|0.000442528736|0.45|0.000199137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.00166|observed|3090|3090|0.00124310345|0.45|0.000559396552|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.03255|observed|1740|1740|0.0007|0.45|0.000315|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.05645|observed|1510|1510|0.000607471264|0.45|0.000273362069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.15291|observed|107|107|4.3045977e-05|0.45|1.93706897e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.17791|observed|407|407|0.000163735632|0.45|7.36810345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.2498|observed|50|50|2.01149425e-05|0.45|9.05172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.3143|observed|76|76|3.05747126e-05|0.45|1.37586207e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.72297|observed|950|950|0.000382183908|0.45|0.000171982759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.80122|observed|620|620|0.000249425287|0.45|0.000112241379|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.89535|observed|1230|1230|0.000494827586|0.45|0.000222672414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|491.89937|observed|69000|69000|0.0277586207|0.45|0.0124913793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.05028|observed|195000|195000|0.0784482759|0.45|0.0353017241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.4298|observed|100bl*|100|4.02298851e-05|0.45|1.81034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.4298|observed|100bl*|100|4.02298851e-05|0.45|1.81034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.47692|observed|3890|3890|0.00156494253|0.45|0.000704224138|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.52831|observed|129|129|5.18965517e-05|0.45|2.33534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.74179|observed|690|690|0.000277586207|0.45|0.000124913793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.749|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|492.78679|observed|1100|1100|0.000442528736|0.45|0.000199137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.0315|observed|1050|1050|0.000422413793|0.45|0.000190086207|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.3191|observed|355bl|355|0.000142816092|0.45|6.42672414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.32945|observed|204|204|8.20689655e-05|0.45|3.69310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.3341|observed|1550|1550|0.000623563218|0.45|0.000280603448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.38727|observed|447|447|0.000179827586|0.45|8.09224138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.40049|observed|1820|1820|0.000732183908|0.45|0.000329482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.40836|observed|229|229|9.21264368e-05|0.45|4.14568966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.7298|observed|79|79|3.17816092e-05|0.45|1.43017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.81735|observed|2000|2000|0.000804597701|0.45|0.000362068966|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.88135|observed|13200|13200|0.00531034483|0.45|0.00238965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.9239|observed|2240bl*|2240|0.000901149425|0.45|0.000405517241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.9239|observed|2240bl*|2240|0.000901149425|0.45|0.000405517241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|493.96864|observed|11700|11700|0.00470689655|0.45|0.00211810345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|494.24589|observed|630|630|0.000253448276|0.45|0.000114051724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|494.25901|observed|98|98|3.94252874e-05|0.45|1.77413793e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|494.5637|observed|417|417|0.000167758621|0.45|7.54913793e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|494.63878|observed|6000|6000|0.0024137931|0.45|0.0010862069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|495.01057|observed|1550|1550|0.000623563218|0.45|0.000280603448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|495.72983|observed|66000|66000|0.0265517241|0.45|0.0119482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|495.75965|observed|295000|295000|0.118678161|0.45|0.0534051724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|495.76793|observed|2140|2140|0.00086091954|0.45|0.000387413793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|495.9197|observed|30|30|1.20689655e-05|0.45|5.43103448e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.19137|observed|234|234|9.4137931e-05|0.45|4.2362069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.25715|observed|680|680|0.000273563218|0.45|0.000123103448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.578|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.60886|observed|13200|13200|0.00531034483|0.45|0.00238965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.6289|observed|40|40|1.6091954e-05|0.45|7.24137931e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.7897|observed|2290|2290|0.000921264368|0.45|0.000414568966|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.83923|observed|126|126|5.06896552e-05|0.45|2.28103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.86975|observed|1510|1510|0.000607471264|0.45|0.000273362069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|496.99173|observed|1820|1820|0.000732183908|0.45|0.000329482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.04955|observed|1100|1100|0.000442528736|0.45|0.000199137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.06457|observed|257|257|0.000103390805|0.45|4.65258621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.31016|observed|3240|3240|0.00130344828|0.45|0.000586551724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.54118|observed|151|151|6.07471264e-05|0.45|2.73362069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.76483|observed|186|186|7.48275862e-05|0.45|3.36724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.8112|observed|100|100|4.02298851e-05|0.45|1.81034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.8603|observed|2090|2090|0.000840804598|0.45|0.000378362069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.8691|observed|83|83|3.33908046e-05|0.45|1.50258621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|497.95857|observed|182|182|7.32183908e-05|0.45|3.29482759e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.02831|observed|110|110|4.42528736e-05|0.45|1.99137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.0539|observed|40|40|1.6091954e-05|0.45|7.24137931e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.24996|observed|12300|12300|0.00494827586|0.45|0.00222672414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.32504|observed|6500|6500|0.00261494253|0.45|0.00117672414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.3341|observed|71|71|2.85632184e-05|0.45|1.28534483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.38526|observed|8900|8900|0.00358045977|0.45|0.0016112069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.52526|observed|7200|7200|0.00289655172|0.45|0.00130344828|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.55469|observed|6900|6900|0.00277586207|0.45|0.00124913793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.59838|observed|117|117|4.70689655e-05|0.45|2.11810345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.62223|observed|500|500|0.000201149425|0.45|9.05172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.6903|observed|52|52|2.09195402e-05|0.45|9.4137931e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|498.89498|observed|2880|2880|0.00115862069|0.45|0.00052137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.1268|observed|2750|2750|0.00110632184|0.45|0.000497844828|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.18|observed|30|30|1.20689655e-05|0.45|5.43103448e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.1867|observed|35|35|1.40804598e-05|0.45|6.3362069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.2785|observed|20|20|8.04597701e-06|0.45|3.62068966e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.36802|observed|302|302|0.000121494253|0.45|5.46724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.3751|observed|191|191|7.68390805e-05|0.45|3.45775862e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.41292|observed|18600|18600|0.00748275862|0.45|0.00336724138|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.54094|observed|112|112|4.50574713e-05|0.45|2.02758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.796|observed|50|50|2.01149425e-05|0.45|9.05172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|499.91122|observed|316|316|0.000127126437|0.45|5.72068966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.021|observed|65|65|2.61494253e-05|0.45|1.17672414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.18633|observed|20900|20900|0.00840804598|0.45|0.00378362069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.2581|observed|79bl*|79|3.17816092e-05|0.45|1.43017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.2581|observed|79bl*|79|3.17816092e-05|0.45|1.43017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.27924|observed|2570|2570|0.00103390805|0.45|0.000465258621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.4044|observed|468|468|0.000188275862|0.45|8.47241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.4341|observed|105|105|4.22413793e-05|0.45|1.90086207e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.5712|observed|15800|15800|0.00635632184|0.45|0.00286034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.61188|observed|41700|41700|0.0167758621|0.45|0.00754913793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.7275|observed|5400|5400|0.00217241379|0.45|0.000977586207|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|500.8639|observed|105|105|4.22413793e-05|0.45|1.90086207e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|501.1212|observed|60|60|2.4137931e-05|0.45|1.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|501.20681|observed|65000|65000|0.0261494253|0.45|0.0117672414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|501.21576|observed|740|740|0.000297701149|0.45|0.000133965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|501.26944|observed|275|275|0.000110632184|0.45|4.97844828e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|501.49421|observed|12900|12900|0.00518965517|0.45|0.00233534483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|501.64787|observed|79|79|3.17816092e-05|0.45|1.43017241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|501.97303|observed|123|123|4.94827586e-05|0.45|2.22672414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|502.08166|observed|135|135|5.43103448e-05|0.45|2.44396552e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|502.1591|observed|1120bl|1120|0.000450574713|0.45|0.000202758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|502.16832|observed|174|174|7e-05|0.45|3.15e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|502.22352|observed|7100|7100|0.00285632184|0.45|0.00128534483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|502.2789|observed|1230bl|1230|0.000494827586|0.45|0.000222672414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|502.31863|observed|316|316|0.000127126437|0.45|5.72068966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
